station_id,ds,precip
40708,1990-01-01,50.0
40708,1990-02-01,31.3
40708,1990-03-01,47.12
40708,1990-04-01,51.61
40708,1990-05-01,8.7
40708,1990-06-01,4.2
40708,1990-07-01,0.44
40708,1990-08-01,1.21
40708,1990-09-01,0.8
40708,1990-10-01,33.51
40708,1990-11-01,4.02
40708,1990-12-01,35.6
40708,1991-01-01,15.82
40708,1991-02-01,22.12
40708,1991-03-01,93.8
40708,1991-04-01,12.71
40708,1991-05-01,53.7
40708,1991-06-01,13.2
40708,1991-07-01,4.01
40708,1991-08-01,0.41
40708,1991-09-01,0.0
40708,1991-10-01,11.6
40708,1991-11-01,14.8
40708,1991-12-01,33.91
40708,1992-01-01,14.23
40708,1992-02-01,22.25
40708,1992-03-01,25.35
40708,1992-04-01,91.3
40708,1992-05-01,43.88
40708,1992-06-01,72.82
40708,1992-07-01,9.61
40708,1992-08-01,20.41
40708,1992-09-01,10.8
40708,1992-10-01,5.33
40708,1992-11-01,54.21
40708,1992-12-01,35.43
40708,1993-01-01,30.54
40708,1993-02-01,44.52
40708,1993-03-01,46.35
40708,1993-04-01,23.33
40708,1993-05-01,39.14
40708,1993-06-01,39.91
40708,1993-07-01,5.3
40708,1993-08-01,8.52
40708,1993-09-01,0.82
40708,1993-10-01,17.56
40708,1993-11-01,112.02
40708,1993-12-01,27.82
40708,1994-01-01,12.65
40708,1994-02-01,15.06
40708,1994-03-01,28.63
40708,1994-04-01,25.13
40708,1994-05-01,49.52
40708,1994-06-01,9.63
40708,1994-07-01,1.63
40708,1994-08-01,0.41
40708,1994-09-01,2.45
40708,1994-10-01,18.35
40708,1994-11-01,150.81
40708,1994-12-01,11.34
40708,1995-01-01,17.53
40708,1995-02-01,19.13
40708,1995-03-01,29.41
40708,1995-04-01,33.5
40708,1995-05-01,13.61
40708,1995-06-01,25.33
40708,1995-07-01,2.61
40708,1995-08-01,0.53
40708,1995-09-01,45.13
40708,1995-10-01,25.08
40708,1995-11-01,2.02
40708,1995-12-01,8.44
40708,1996-01-01,23.92
40708,1996-02-01,26.64
40708,1996-03-01,33.43
40708,1996-04-01,57.16
40708,1996-05-01,38.03
40708,1996-06-01,4.22
40708,1996-07-01,1.02
40708,1996-08-01,2.13
40708,1996-09-01,10.03
40708,1996-10-01,18.41
40708,1996-11-01,24.24
40708,1996-12-01,6.43
40708,1997-01-01,51.61
40708,1997-02-01,39.72
40708,1997-03-01,80.84
40708,1997-04-01,4.94
40708,1997-05-01,37.07
40708,1997-06-01,52.07
40708,1997-07-01,34.43
40708,1997-08-01,0.03
40708,1997-09-01,16.32
40708,1997-10-01,18.43
40708,1997-11-01,23.02
40708,1997-12-01,16.41
40708,1998-01-01,65.02
40708,1998-02-01,58.52
40708,1998-03-01,23.23
40708,1998-04-01,40.71
40708,1998-05-01,56.52
40708,1998-06-01,10.61
40708,1998-07-01,6.23
40708,1998-08-01,1.41
40708,1998-09-01,5.83
40708,1998-10-01,16.71
40708,1998-11-01,18.5
40708,1998-12-01,22.42
40708,1999-01-01,17.11
40708,1999-02-01,3.81
40708,1999-03-01,35.81
40708,1999-04-01,33.26
40708,1999-05-01,45.06
40708,1999-06-01,2.51
40708,1999-07-01,9.21
40708,1999-08-01,3.24
40708,1999-09-01,14.33
40708,1999-10-01,62.21
40708,1999-11-01,29.92
40708,1999-12-01,3.02
40708,2000-01-01,34.34
40708,2000-02-01,23.31
40708,2000-03-01,97.5
40708,2000-04-01,16.71
40708,2000-05-01,16.71
40708,2000-06-01,6.0
40708,2000-07-01,5.12
40708,2000-08-01,4.11
40708,2000-09-01,7.84
40708,2000-10-01,37.16
40708,2000-11-01,35.93
40708,2000-12-01,18.15
40708,2001-01-01,19.66
40708,2001-02-01,2.44
40708,2001-03-01,13.64
40708,2001-04-01,38.84
40708,2001-05-01,19.63
40708,2001-06-01,0.1
40708,2001-07-01,3.8
40708,2001-08-01,4.82
40708,2001-09-01,1.91
40708,2001-10-01,53.35
40708,2001-11-01,39.83
40708,2001-12-01,23.83
40708,2002-01-01,8.92
40708,2002-02-01,4.3
40708,2002-03-01,21.84
40708,2002-04-01,54.06
40708,2002-05-01,55.23
40708,2002-06-01,0.62
40708,2002-07-01,29.21
40708,2002-08-01,3.5
40708,2002-09-01,1.01
40708,2002-10-01,4.51
40708,2002-11-01,27.64
40708,2002-12-01,41.08
40708,2003-01-01,23.83
40708,2003-02-01,24.29
40708,2003-03-01,52.38
40708,2003-04-01,75.4
40708,2003-05-01,26.95
40708,2003-06-01,13.23
40708,2003-07-01,0.9
40708,2003-08-01,13.4
40708,2003-09-01,6.05
40708,2003-10-01,2.87
40708,2003-11-01,21.02
40708,2003-12-01,16.86
40708,2004-01-01,19.82
40708,2004-02-01,6.93
40708,2004-03-01,23.25
40708,2004-04-01,71.52
40708,2004-05-01,73.84
40708,2004-06-01,2.3
40708,2004-07-01,34.31
40708,2004-08-01,0.01
40708,2004-09-01,0.03
40708,2004-10-01,26.81
40708,2004-11-01,53.3
40708,2004-12-01,31.2
40708,2005-01-01,16.34
40708,2005-02-01,13.92
40708,2005-03-01,33.52
40708,2005-04-01,24.63
40708,2005-05-01,81.05
40708,2005-06-01,16.12
40708,2005-07-01,5.24
40708,2005-08-01,1.9
40708,2005-09-01,14.93
40708,2005-10-01,22.11
40708,2005-11-01,45.21
40708,2005-12-01,5.61
40708,2006-01-01,30.34
40708,2006-02-01,17.11
40708,2006-03-01,22.22
40708,2006-04-01,50.94
40708,2006-05-01,16.32
40708,2006-06-01,0.02
40708,2006-07-01,0.01
40708,2006-08-01,0.0
40708,2006-09-01,3.52
40708,2006-10-01,35.75
40708,2006-11-01,23.05
40708,2006-12-01,17.27
40708,2007-01-01,13.04
40708,2007-02-01,26.85
40708,2007-03-01,57.5
40708,2007-04-01,86.53
40708,2007-05-01,18.82
40708,2007-06-01,25.35
40708,2007-07-01,3.22
40708,2007-08-01,6.16
40708,2007-09-01,0.03
40708,2007-10-01,4.54
40708,2007-11-01,12.64
40708,2007-12-01,51.32
40708,2008-01-01,7.42
40708,2008-02-01,39.87
40708,2008-03-01,18.73
40708,2008-04-01,14.31
40708,2008-05-01,33.69
40708,2008-06-01,1.46
40708,2008-07-01,2.45
40708,2008-08-01,2.03
40708,2008-09-01,23.63
40708,2008-10-01,70.36
40708,2008-11-01,4.05
40708,2008-12-01,15.56
40708,2009-01-01,7.15
40708,2009-02-01,11.74
40708,2009-03-01,6.1
40708,2009-04-01,38.35
40708,2009-05-01,30.42
40708,2009-06-01,33.05
40708,2009-07-01,0.24
40708,2009-08-01,2.12
40708,2009-09-01,38.17
40708,2009-10-01,5.27
40708,2009-11-01,53.48
40708,2009-12-01,15.53
40708,2010-01-01,18.02
40708,2010-02-01,22.1
40708,2010-03-01,39.66
40708,2010-04-01,58.99
40708,2010-05-01,40.15
40708,2010-06-01,20.65
40708,2010-07-01,0.02
40708,2010-08-01,19.43
40708,2010-09-01,1.35
40708,2010-10-01,7.15
40708,2010-11-01,1.51
40708,2010-12-01,0.23
40708,2011-01-01,17.98
40708,2011-02-01,43.22
40708,2011-03-01,24.45
40708,2011-04-01,36.56
40708,2011-05-01,37.38
40708,2011-06-01,8.76
40708,2011-07-01,1.34
40708,2011-08-01,6.55
40708,2011-09-01,15.55
40708,2011-10-01,32.68
40708,2011-11-01,39.08
40708,2011-12-01,11.31
40708,2012-01-01,18.96
40708,2012-02-01,4.09
40708,2012-03-01,42.69
40708,2012-04-01,28.72
40708,2012-05-01,72.47
40708,2012-06-01,24.04
40708,2012-07-01,20.84
40708,2012-08-01,1.72
40708,2012-09-01,11.17
40708,2012-10-01,0.84
40708,2012-11-01,36.88
40708,2012-12-01,19.91
40708,2013-01-01,18.52
40708,2013-02-01,18.76
40708,2013-03-01,14.37
40708,2013-04-01,29.3
40708,2013-05-01,55.52
40708,2013-06-01,27.33
40708,2013-07-01,0.02
40708,2013-08-01,23.61
40708,2013-09-01,0.13
40708,2013-10-01,17.87
40708,2013-11-01,34.92
40708,2013-12-01,32.06
40708,2014-01-01,5.74
40708,2014-02-01,21.02
40708,2014-03-01,20.38
40708,2014-04-01,19.69
40708,2014-05-01,27.87
40708,2014-06-01,15.34
40708,2014-07-01,9.04
40708,2014-08-01,0.41
40708,2014-09-01,10.41
40708,2014-10-01,90.72
40708,2014-11-01,26.48
40708,2014-12-01,13.81
40708,2015-01-01,12.76
40708,2015-02-01,38.36
40708,2015-03-01,34.87
40708,2015-04-01,13.14
40708,2015-05-01,32.87
40708,2015-06-01,1.02
40708,2015-07-01,2.67
40708,2015-08-01,26.23
40708,2015-09-01,24.6
40708,2015-10-01,80.06
40708,2015-11-01,16.36
40708,2015-12-01,16.34
40708,2016-01-01,25.36
40708,2016-02-01,18.82
40708,2016-03-01,28.39
40708,2016-04-01,57.07
40708,2016-05-01,20.55
40708,2016-06-01,10.87
40708,2016-07-01,3.54
40708,2016-08-01,0.01
40708,2016-09-01,7.94
40708,2016-10-01,36.63
40708,2016-11-01,8.52
40708,2016-12-01,32.98
40708,2017-01-01,7.07
40708,2017-02-01,28.1
40708,2017-03-01,19.76
40708,2017-04-01,22.43
40708,2017-05-01,30.4
40708,2017-06-01,2.91
40708,2017-07-01,9.61
40708,2017-08-01,1.31
40708,2017-09-01,0.33
40708,2017-10-01,44.43
40708,2017-11-01,9.39
40708,2017-12-01,6.12
40708,2018-01-01,27.07
40708,2018-02-01,23.97
40708,2018-03-01,17.94
40708,2018-04-01,28.29
40708,2018-05-01,46.98
40708,2018-06-01,15.85
40708,2018-07-01,4.3
40708,2018-08-01,0.94
40708,2018-09-01,9.44
40708,2018-10-01,22.68
40708,2018-11-01,24.64
40708,2018-12-01,49.57
40708,2019-01-01,30.86
40708,2019-02-01,39.67
40708,2019-03-01,49.28
40708,2019-04-01,27.21
40708,2019-05-01,22.73
40708,2019-06-01,11.44
40708,2019-07-01,0.12
40708,2019-08-01,2.45
40708,2019-09-01,15.53
40708,2019-10-01,53.69
40708,2019-11-01,16.27
40708,2019-12-01,3.12
40708,2020-01-01,26.21
40708,2020-02-01,24.01
40708,2020-03-01,14.76
40708,2020-04-01,52.31
40708,2020-05-01,35.54
40708,2020-06-01,6.95
40708,2020-07-01,5.07
40708,2020-08-01,9.2
40708,2020-09-01,4.45
40708,2020-10-01,30.61
40708,2020-11-01,68.2
40708,2020-12-01,47.13
40708,2021-01-01,12.72
40708,2021-02-01,23.32
40708,2021-03-01,17.7
40708,2021-04-01,6.1
40708,2021-05-01,20.17
40708,2021-06-01,1.03
40708,2021-07-01,13.27
40708,2021-08-01,1.13
40708,2021-09-01,0.54
40708,2021-10-01,18.35
40708,2021-11-01,14.71
40708,2021-12-01,26.35
40708,2022-01-01,56.16
40708,2022-02-01,25.85
40708,2022-03-01,28.44
40708,2022-04-01,58.04
40708,2022-05-01,35.06
40708,2022-06-01,3.84
40708,2022-07-01,0.53
40708,2022-08-01,0.01
40708,2022-09-01,1.15
40708,2022-10-01,33.63
40708,2022-11-01,7.16
40708,2022-12-01,1.9
40708,2023-01-01,23.04
40708,2023-02-01,6.17
40708,2023-03-01,41.72
40708,2023-04-01,7.94
40708,2023-05-01,95.13
40708,2023-06-01,12.43
40708,2023-07-01,5.01
40708,2023-08-01,0.72
40708,2023-09-01,13.0
40708,2023-10-01,13.91
40708,2023-11-01,3.6
40708,2023-12-01,19.22
40708,2024-01-01,47.37
40708,2024-02-01,11.52
40708,2024-03-01,18.83
40708,2024-04-01,47.4
40710,1990-01-01,18.13
40710,1990-02-01,6.81
40710,1990-03-01,19.02
40710,1990-04-01,26.8
40710,1990-05-01,32.82
40710,1990-06-01,2.22
40710,1990-07-01,0.04
40710,1990-08-01,0.0
40710,1990-09-01,0.0
40710,1990-10-01,8.41
40710,1990-11-01,0.91
40710,1990-12-01,7.47
40710,1991-01-01,6.94
40710,1991-02-01,6.17
40710,1991-03-01,46.03
40710,1991-04-01,36.55
40710,1991-05-01,52.15
40710,1991-06-01,15.1
40710,1991-07-01,34.2
40710,1991-08-01,0.0
40710,1991-09-01,0.0
40710,1991-10-01,19.43
40710,1991-11-01,9.3
40710,1991-12-01,41.19
40710,1992-01-01,6.74
40710,1992-02-01,13.47
40710,1992-03-01,11.5
40710,1992-04-01,57.15
40710,1992-05-01,74.8
40710,1992-06-01,33.44
40710,1992-07-01,0.01
40710,1992-08-01,9.73
40710,1992-09-01,2.23
40710,1992-10-01,0.82
40710,1992-11-01,23.23
40710,1992-12-01,4.54
40710,1993-01-01,21.56
40710,1993-02-01,7.62
40710,1993-03-01,38.11
40710,1993-04-01,26.37
40710,1993-05-01,65.62
40710,1993-06-01,42.54
40710,1993-07-01,14.33
40710,1993-08-01,8.21
40710,1993-09-01,0.0
40710,1993-10-01,19.33
40710,1993-11-01,48.97
40710,1993-12-01,13.42
40710,1994-01-01,39.13
40710,1994-02-01,7.84
40710,1994-03-01,27.38
40710,1994-04-01,19.59
40710,1994-05-01,50.25
40710,1994-06-01,12.25
40710,1994-07-01,0.0
40710,1994-08-01,3.0
40710,1994-09-01,13.05
40710,1994-10-01,29.08
40710,1994-11-01,55.95
40710,1994-12-01,6.04
40710,1995-01-01,21.63
40710,1995-02-01,8.25
40710,1995-03-01,30.95
40710,1995-04-01,60.95
40710,1995-05-01,42.23
40710,1995-06-01,46.96
40710,1995-07-01,5.02
40710,1995-08-01,0.01
40710,1995-09-01,29.14
40710,1995-10-01,5.02
40710,1995-11-01,9.13
40710,1995-12-01,1.37
40710,1996-01-01,12.29
40710,1996-02-01,14.71
40710,1996-03-01,15.96
40710,1996-04-01,102.24
40710,1996-05-01,83.92
40710,1996-06-01,1.12
40710,1996-07-01,29.71
40710,1996-08-01,4.13
40710,1996-09-01,23.11
40710,1996-10-01,25.21
40710,1996-11-01,30.11
40710,1996-12-01,12.32
40710,1997-01-01,20.01
40710,1997-02-01,7.84
40710,1997-03-01,25.39
40710,1997-04-01,15.34
40710,1997-05-01,36.84
40710,1997-06-01,33.41
40710,1997-07-01,29.51
40710,1997-08-01,0.02
40710,1997-09-01,8.0
40710,1997-10-01,5.01
40710,1997-11-01,21.62
40710,1997-12-01,11.22
40710,1998-01-01,32.03
40710,1998-02-01,13.74
40710,1998-03-01,33.33
40710,1998-04-01,33.63
40710,1998-05-01,27.12
40710,1998-06-01,11.01
40710,1998-07-01,17.61
40710,1998-08-01,4.1
40710,1998-09-01,0.8
40710,1998-10-01,5.8
40710,1998-11-01,15.51
40710,1998-12-01,13.6
40710,1999-01-01,20.22
40710,1999-02-01,5.63
40710,1999-03-01,30.61
40710,1999-04-01,38.64
40710,1999-05-01,26.42
40710,1999-06-01,6.94
40710,1999-07-01,38.01
40710,1999-08-01,13.05
40710,1999-09-01,0.12
40710,1999-10-01,28.73
40710,1999-11-01,21.42
40710,1999-12-01,4.31
40710,2000-01-01,13.58
40710,2000-02-01,14.65
40710,2000-03-01,51.51
40710,2000-04-01,18.32
40710,2000-05-01,11.85
40710,2000-06-01,3.83
40710,2000-07-01,8.11
40710,2000-08-01,5.0
40710,2000-09-01,15.61
40710,2000-10-01,31.03
40710,2000-11-01,15.81
40710,2000-12-01,11.49
40710,2001-01-01,5.57
40710,2001-02-01,3.24
40710,2001-03-01,21.7
40710,2001-04-01,30.41
40710,2001-05-01,22.21
40710,2001-06-01,4.02
40710,2001-07-01,9.0
40710,2001-08-01,13.42
40710,2001-09-01,0.81
40710,2001-10-01,15.81
40710,2001-11-01,33.24
40710,2001-12-01,17.27
40710,2002-01-01,15.14
40710,2002-02-01,5.41
40710,2002-03-01,15.03
40710,2002-04-01,89.01
40710,2002-05-01,70.82
40710,2002-06-01,1.51
40710,2002-07-01,8.12
40710,2002-08-01,0.2
40710,2002-09-01,0.5
40710,2002-10-01,4.83
40710,2002-11-01,17.11
40710,2002-12-01,22.83
40710,2003-01-01,18.41
40710,2003-02-01,41.04
40710,2003-03-01,22.58
40710,2003-04-01,102.03
40710,2003-05-01,32.71
40710,2003-06-01,9.11
40710,2003-07-01,5.8
40710,2003-08-01,10.4
40710,2003-09-01,0.12
40710,2003-10-01,5.7
40710,2003-11-01,19.23
40710,2003-12-01,20.46
40710,2004-01-01,15.47
40710,2004-02-01,10.0
40710,2004-03-01,13.36
40710,2004-04-01,74.74
40710,2004-05-01,70.84
40710,2004-06-01,2.02
40710,2004-07-01,27.92
40710,2004-08-01,0.21
40710,2004-09-01,0.3
40710,2004-10-01,4.01
40710,2004-11-01,51.82
40710,2004-12-01,14.94
40710,2005-01-01,19.13
40710,2005-02-01,5.07
40710,2005-03-01,12.42
40710,2005-04-01,72.34
40710,2005-05-01,81.03
40710,2005-06-01,7.01
40710,2005-07-01,8.7
40710,2005-08-01,11.01
40710,2005-09-01,4.61
40710,2005-10-01,5.0
40710,2005-11-01,29.83
40710,2005-12-01,7.7
40710,2006-01-01,20.8
40710,2006-02-01,42.22
40710,2006-03-01,15.94
40710,2006-04-01,61.94
40710,2006-05-01,21.03
40710,2006-06-01,3.4
40710,2006-07-01,0.0
40710,2006-08-01,16.0
40710,2006-09-01,8.8
40710,2006-10-01,52.75
40710,2006-11-01,18.21
40710,2006-12-01,5.66
40710,2007-01-01,0.76
40710,2007-02-01,15.76
40710,2007-03-01,21.75
40710,2007-04-01,59.98
40710,2007-05-01,37.51
40710,2007-06-01,17.23
40710,2007-07-01,14.91
40710,2007-08-01,14.41
40710,2007-09-01,0.0
40710,2007-10-01,12.02
40710,2007-11-01,9.37
40710,2007-12-01,21.26
40710,2008-01-01,3.58
40710,2008-02-01,24.29
40710,2008-03-01,13.52
40710,2008-04-01,8.45
40710,2008-05-01,11.43
40710,2008-06-01,9.22
40710,2008-07-01,28.82
40710,2008-08-01,5.8
40710,2008-09-01,19.7
40710,2008-10-01,54.81
40710,2008-11-01,3.11
40710,2008-12-01,1.04
40710,2009-01-01,8.85
40710,2009-02-01,13.45
40710,2009-03-01,15.76
40710,2009-04-01,48.47
40710,2009-05-01,15.24
40710,2009-06-01,49.62
40710,2009-07-01,2.01
40710,2009-08-01,1.1
40710,2009-09-01,22.03
40710,2009-10-01,16.02
40710,2009-11-01,51.26
40710,2009-12-01,12.41
40710,2010-01-01,13.65
40710,2010-02-01,24.91
40710,2010-03-01,18.37
40710,2010-04-01,57.27
40710,2010-05-01,64.46
40710,2010-06-01,20.44
40710,2010-07-01,0.61
40710,2010-08-01,25.4
40710,2010-09-01,4.02
40710,2010-10-01,6.02
40710,2010-11-01,0.0
40710,2010-12-01,1.3
40710,2011-01-01,12.82
40710,2011-02-01,21.7
40710,2011-03-01,15.69
40710,2011-04-01,79.43
40710,2011-05-01,44.81
40710,2011-06-01,3.32
40710,2011-07-01,15.13
40710,2011-08-01,31.02
40710,2011-09-01,24.71
40710,2011-10-01,23.83
40710,2011-11-01,28.21
40710,2011-12-01,8.73
40710,2012-01-01,13.68
40710,2012-02-01,6.81
40710,2012-03-01,22.28
40710,2012-04-01,57.13
40710,2012-05-01,60.83
40710,2012-06-01,30.77
40710,2012-07-01,22.42
40710,2012-08-01,0.01
40710,2012-09-01,2.51
40710,2012-10-01,30.6
40710,2012-11-01,8.5
40710,2012-12-01,26.07
40710,2013-01-01,17.4
40710,2013-02-01,11.36
40710,2013-03-01,11.13
40710,2013-04-01,40.55
40710,2013-05-01,43.87
40710,2013-06-01,6.12
40710,2013-07-01,5.0
40710,2013-08-01,5.2
40710,2013-09-01,0.3
40710,2013-10-01,1.9
40710,2013-11-01,29.55
40710,2013-12-01,15.97
40710,2014-01-01,17.01
40710,2014-02-01,4.03
40710,2014-03-01,36.95
40710,2014-04-01,36.71
40710,2014-05-01,30.9
40710,2014-06-01,15.47
40710,2014-07-01,12.73
40710,2014-08-01,6.22
40710,2014-09-01,22.33
40710,2014-10-01,74.64
40710,2014-11-01,24.8
40710,2014-12-01,25.76
40710,2015-01-01,12.94
40710,2015-02-01,12.56
40710,2015-03-01,36.05
40710,2015-04-01,7.53
40710,2015-05-01,29.05
40710,2015-06-01,2.01
40710,2015-07-01,4.43
40710,2015-08-01,6.93
40710,2015-09-01,21.44
40710,2015-10-01,52.89
40710,2015-11-01,18.65
40710,2015-12-01,5.13
40710,2016-01-01,13.69
40710,2016-02-01,21.66
40710,2016-03-01,22.49
40710,2016-04-01,30.28
40710,2016-05-01,16.64
40710,2016-06-01,4.15
40710,2016-07-01,1.42
40710,2016-08-01,0.0
40710,2016-09-01,6.92
40710,2016-10-01,36.26
40710,2016-11-01,10.9
40710,2016-12-01,35.76
40710,2017-01-01,4.55
40710,2017-02-01,3.17
40710,2017-03-01,16.49
40710,2017-04-01,27.71
40710,2017-05-01,2.16
40710,2017-06-01,0.02
40710,2017-07-01,4.34
40710,2017-08-01,16.9
40710,2017-09-01,0.8
40710,2017-10-01,8.16
40710,2017-11-01,21.11
40710,2017-12-01,2.97
40710,2018-01-01,8.16
40710,2018-02-01,58.29
40710,2018-03-01,15.08
40710,2018-04-01,22.39
40710,2018-05-01,44.92
40710,2018-06-01,30.74
40710,2018-07-01,2.35
40710,2018-08-01,2.34
40710,2018-09-01,7.43
40710,2018-10-01,12.12
40710,2018-11-01,10.96
40710,2018-12-01,22.12
40710,2019-01-01,30.82
40710,2019-02-01,38.05
40710,2019-03-01,41.27
40710,2019-04-01,31.95
40710,2019-05-01,29.93
40710,2019-06-01,19.44
40710,2019-07-01,0.86
40710,2019-08-01,5.34
40710,2019-09-01,1.2
40710,2019-10-01,36.38
40710,2019-11-01,3.26
40710,2019-12-01,6.55
40710,2020-01-01,24.49
40710,2020-02-01,11.38
40710,2020-03-01,7.91
40710,2020-04-01,72.45
40710,2020-05-01,25.86
40710,2020-06-01,10.56
40710,2020-07-01,17.31
40710,2020-08-01,1.82
40710,2020-09-01,7.93
40710,2020-10-01,6.63
40710,2020-11-01,52.82
40710,2020-12-01,15.28
40710,2021-01-01,17.15
40710,2021-02-01,18.78
40710,2021-03-01,16.31
40710,2021-04-01,16.76
40710,2021-05-01,34.59
40710,2021-06-01,0.21
40710,2021-07-01,11.33
40710,2021-08-01,7.06
40710,2021-09-01,0.0
40710,2021-10-01,31.34
40710,2021-11-01,4.54
40710,2021-12-01,40.06
40710,2022-01-01,23.72
40710,2022-02-01,28.36
40710,2022-03-01,11.4
40710,2022-04-01,21.15
40710,2022-05-01,57.76
40710,2022-06-01,10.81
40710,2022-07-01,2.0
40710,2022-08-01,2.6
40710,2022-09-01,0.5
40710,2022-10-01,16.53
40710,2022-11-01,9.82
40710,2022-12-01,4.86
40710,2023-01-01,27.15
40710,2023-02-01,1.68
40710,2023-03-01,52.76
40710,2023-04-01,28.15
40710,2023-05-01,54.43
40710,2023-06-01,27.02
40710,2023-07-01,16.01
40710,2023-08-01,3.6
40710,2023-09-01,9.03
40710,2023-10-01,25.42
40710,2023-11-01,10.22
40710,2023-12-01,5.06
40710,2024-01-01,13.08
40710,2024-02-01,20.43
40710,2024-03-01,11.68
40710,2024-04-01,17.75
40712,1990-01-01,38.85
40712,1990-02-01,21.22
40712,1990-03-01,26.66
40712,1990-04-01,56.82
40712,1990-05-01,12.33
40712,1990-06-01,0.5
40712,1990-07-01,4.11
40712,1990-08-01,0.0
40712,1990-09-01,0.0
40712,1990-10-01,14.07
40712,1990-11-01,4.02
40712,1990-12-01,47.73
40712,1991-01-01,0.64
40712,1991-02-01,24.11
40712,1991-03-01,81.33
40712,1991-04-01,37.13
40712,1991-05-01,16.35
40712,1991-06-01,4.41
40712,1991-07-01,0.0
40712,1991-08-01,0.0
40712,1991-09-01,0.0
40712,1991-10-01,12.63
40712,1991-11-01,16.96
40712,1991-12-01,90.52
40712,1992-01-01,17.15
40712,1992-02-01,33.07
40712,1992-03-01,19.76
40712,1992-04-01,71.75
40712,1992-05-01,97.04
40712,1992-06-01,12.75
40712,1992-07-01,0.0
40712,1992-08-01,6.6
40712,1992-09-01,0.01
40712,1992-10-01,0.0
40712,1992-11-01,56.41
40712,1992-12-01,22.24
40712,1993-01-01,26.66
40712,1993-02-01,46.17
40712,1993-03-01,71.26
40712,1993-04-01,105.46
40712,1993-05-01,127.89
40712,1993-06-01,16.43
40712,1993-07-01,11.0
40712,1993-08-01,2.93
40712,1993-09-01,0.0
40712,1993-10-01,10.2
40712,1993-11-01,79.01
40712,1993-12-01,45.43
40712,1994-01-01,58.44
40712,1994-02-01,40.92
40712,1994-03-01,51.15
40712,1994-04-01,107.33
40712,1994-05-01,57.35
40712,1994-06-01,42.11
40712,1994-07-01,0.0
40712,1994-08-01,0.0
40712,1994-09-01,30.73
40712,1994-10-01,22.01
40712,1994-11-01,136.04
40712,1994-12-01,16.53
40712,1995-01-01,26.76
40712,1995-02-01,41.03
40712,1995-03-01,20.95
40712,1995-04-01,120.24
40712,1995-05-01,23.04
40712,1995-06-01,16.23
40712,1995-07-01,24.31
40712,1995-08-01,0.0
40712,1995-09-01,11.42
40712,1995-10-01,7.02
40712,1995-11-01,38.73
40712,1995-12-01,7.82
40712,1996-01-01,41.27
40712,1996-02-01,35.29
40712,1996-03-01,54.14
40712,1996-04-01,57.13
40712,1996-05-01,28.42
40712,1996-06-01,0.02
40712,1996-07-01,1.92
40712,1996-08-01,0.03
40712,1996-09-01,4.82
40712,1996-10-01,7.06
40712,1996-11-01,20.63
40712,1996-12-01,36.42
40712,1997-01-01,32.44
40712,1997-02-01,30.13
40712,1997-03-01,73.61
40712,1997-04-01,20.35
40712,1997-05-01,19.45
40712,1997-06-01,10.6
40712,1997-07-01,51.2
40712,1997-08-01,0.0
40712,1997-09-01,0.1
40712,1997-10-01,10.54
40712,1997-11-01,17.69
40712,1997-12-01,5.12
40712,1998-01-01,39.08
40712,1998-02-01,12.44
40712,1998-03-01,52.14
40712,1998-04-01,58.74
40712,1998-05-01,26.43
40712,1998-06-01,0.11
40712,1998-07-01,4.2
40712,1998-08-01,0.0
40712,1998-09-01,6.0
40712,1998-10-01,0.03
40712,1998-11-01,1.34
40712,1998-12-01,23.05
40712,1999-01-01,19.67
40712,1999-02-01,22.4
40712,1999-03-01,30.25
40712,1999-04-01,29.25
40712,1999-05-01,32.73
40712,1999-06-01,5.01
40712,1999-07-01,1.12
40712,1999-08-01,3.91
40712,1999-09-01,4.01
40712,1999-10-01,23.63
40712,1999-11-01,13.41
40712,1999-12-01,2.82
40712,2000-01-01,25.65
40712,2000-02-01,18.69
40712,2000-03-01,41.14
40712,2000-04-01,42.65
40712,2000-05-01,2.81
40712,2000-06-01,5.0
40712,2000-07-01,0.0
40712,2000-08-01,0.0
40712,2000-09-01,1.1
40712,2000-10-01,18.64
40712,2000-11-01,53.7
40712,2000-12-01,21.24
40712,2001-01-01,25.34
40712,2001-02-01,18.44
40712,2001-03-01,30.49
40712,2001-04-01,24.53
40712,2001-05-01,22.95
40712,2001-06-01,2.0
40712,2001-07-01,0.61
40712,2001-08-01,0.01
40712,2001-09-01,0.13
40712,2001-10-01,7.02
40712,2001-11-01,33.62
40712,2001-12-01,28.95
40712,2002-01-01,43.48
40712,2002-02-01,20.41
40712,2002-03-01,56.74
40712,2002-04-01,96.56
40712,2002-05-01,53.47
40712,2002-06-01,0.5
40712,2002-07-01,0.14
40712,2002-08-01,0.0
40712,2002-09-01,0.0
40712,2002-10-01,3.03
40712,2002-11-01,30.15
40712,2002-12-01,33.74
40712,2003-01-01,6.34
40712,2003-02-01,24.15
40712,2003-03-01,80.47
40712,2003-04-01,73.13
40712,2003-05-01,9.06
40712,2003-06-01,9.45
40712,2003-07-01,0.01
40712,2003-08-01,0.04
40712,2003-09-01,0.01
40712,2003-10-01,27.82
40712,2003-11-01,38.35
40712,2003-12-01,27.17
40712,2004-01-01,25.66
40712,2004-02-01,27.23
40712,2004-03-01,15.24
40712,2004-04-01,54.89
40712,2004-05-01,94.78
40712,2004-06-01,3.12
40712,2004-07-01,15.91
